model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Escherichia_coli_ERR2221113.mat,1924,852,414,312,71,105,7
Enterococcus_faecalis_B84847.mat,1235,666,320,279,27,57,6
Scardovia_wiggsiae_F0424.mat,757,471,228,220,12,15,4
Prevotella_amnii_DNF00058.mat,867,536,295,215,13,20,6
Escherichia_coli_O26_H11_str_CVM10021.mat,3176,873,444,284,73,117,7
Anaerostipes_caccae_ERR1203925.mat,1102,660,371,242,26,46,4
Escherichia_coli_KTE232.mat,3623,1250,758,283,99,196,8
Enterococcus_gallinarum_ERR2221342.mat,1126,626,382,190,30,49,6
Staphylococcus_aureus_M1255.mat,1392,730,348,278,49,84,6
Acinetobacter_baumannii_AB_2008_23_01_01_7.mat,1568,864,460,294,72,88,7
Enterococcus_faecalis_DS16.mat,1240,672,333,274,25,57,6
Staphylococcus_aureus_M0415.mat,1407,730,348,278,49,84,6
Pediococcus_acidilactici_ERR2221316.mat,893,539,300,205,22,29,6
Lachnoclostridium_sp_YL32.mat,1155,709,408,258,42,45,5
Lactobacillus_paracasei_UW1.mat,1444,869,512,262,46,92,7
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_4_74.mat,2391,1266,779,300,102,180,7
Lactobacillus_amylolyticus_DSM_11664.mat,759,521,361,125,18,34,5
Escherichia_coli_DEC6E.mat,3575,1220,746,281,88,183,8
Bacillus_cereus_BAG5X12_1.mat,2014,1232,743,318,82,166,8
Lactobacillus_delbrueckii_subsp_bulgaricus_CNCM_I_1632.mat,1236,785,490,244,30,61,8
Clostridium_acetobutylicum_ATCC_824.mat,1341,795,474,255,37,64,8
Staphylococcus_succinus_subsp_casei_DSM_15096.mat,1324,733,400,250,51,68,6
Lachnospiraceae_bacterium_oral_taxon_082_str_F0431.mat,1807,684,373,278,27,32,6
Veillonella_denticariosi_JCM_15641.mat,1128,671,326,307,27,31,5
Fusobacterium_nucleatum_subsp_animalis_7_1.mat,1152,699,461,184,31,50,6
Slackia_faecicanis_DSM_17537.mat,831,540,318,193,21,27,5
Enterococcus_faecium_E0679.mat,1057,581,310,215,23,47,6
Enterococcus_faecalis_TX1346.mat,1559,972,577,294,41,112,8
Parascardovia_denticolens_DSM_10105_JCM_12538.mat,825,467,246,195,14,19,6
Escherichia_coli_99_1762.mat,3580,1256,750,299,102,199,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH19.mat,2580,1294,807,277,111,188,8
Pseudomonas_aeruginosa_PA21_ST175.mat,2264,1322,804,330,122,179,8
Alcaligenes_faecalis_subsp_faecalis_NCIB_8687.mat,1599,873,466,284,72,98,8
Fusobacterium_nucleatum_subsp_animalis_21_1A.mat,1436,854,518,275,35,59,7
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_CT_02035327.mat,3057,855,449,281,74,101,6
Helicobacter_pylori_HP250BFiV.mat,1295,905,450,402,35,75,7
Bacillus_thuringiensis_HD571.mat,1462,848,498,254,60,79,6
Enterococcus_faecium_E0333.mat,1076,594,327,210,21,50,6
Staphylococcus_aureus_CA_347.mat,1397,743,368,265,53,88,6
Enterococcus_faecalis_B2535.mat,1233,661,328,276,23,49,6
Salmonella_enterica_subsp_enterica_serovar_Newport_str_Levine_1.mat,2364,1240,767,298,96,163,7
Helicobacter_pylori_Hp_P_11b.mat,1285,822,453,312,33,75,7
Streptococcus_parauberis_KRS_02109.mat,1324,844,524,230,39,99,8
Enterococcus_faecalis_ERR2221236.mat,1172,637,339,255,26,36,6
Enterococcus_faecium_VRE_84.mat,1895,597,324,212,25,52,6
Cronobacter_sakazakii_696.mat,1881,1126,767,270,62,82,7
