model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Bifidobacterium_breve_MCC_1128.mat,1049,530,262,223,27,37,5
Pseudomonas_fluorescens_NCIMB_11764.mat,1785,944,498,296,87,117,7
Escherichia_coli_KTE116.mat,3615,1230,729,300,105,190,8
Escherichia_coli_O26_H11_str_CFSAN001629.mat,3185,879,450,284,75,117,7
Pseudomonas_nitroreducens_HBP1.mat,1763,973,508,342,75,101,8
Bacteroides_uniformis_ERR2221138.mat,1401,665,372,249,27,37,5
Streptococcus_pneumoniae_2070531.mat,1115,589,266,265,17,56,5
Paenibacillus_ihumii_DSM_100664.mat,1246,695,476,169,41,41,7
Enterococcus_faecium_UAA944.mat,1080,596,324,216,20,50,6
Dorea_formicigenerans_ERR2230157.mat,1151,670,345,281,31,51,5
Staphylococcus_aureus_M1407.mat,1400,725,347,280,47,78,6
Klebsiella_pneumoniae_UHKPC27.mat,2615,1324,834,284,112,181,8
Bacteroides_pyogenes_DSM20611.mat,1235,680,356,277,30,40,7
Pirellula_staleyi_DSM_6068.mat,1269,783,384,340,44,43,6
Staphylococcus_aureus_M0312.mat,1410,734,348,282,51,84,6
Lactobacillus_sakei_subsp_sakei_23K.mat,1071,614,324,261,16,27,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_45_E_09.mat,2344,1238,763,289,96,172,7
Acinetobacter_calcoaceticus_RUH2202.mat,1950,1197,736,313,92,141,8
Carnobacterium_maltaromaticum_LMA28.mat,1138,666,385,235,35,35,7
Lactobacillus_reuteri_ERR2221127.mat,1083,630,338,246,29,36,6
Enterococcus_faecium_E2134.mat,1071,593,321,215,21,50,6
Staphylococcus_sciuri_subsp_sciuri_Z8.mat,1424,797,447,251,57,80,7
Lachnospiraceae_nov_ERR2221097.mat,985,681,377,267,23,36,5
Cronobacter_sakazakii_SP291.mat,2237,1205,762,277,86,143,8
Clostridium_botulinum_H04402_065.mat,1613,1074,690,287,48,101,8
Nocardioides_massiliensis_GD13.mat,1144,697,401,234,94,57,7
Cutibacterium_acnes_HL020PA1.mat,2357,958,543,277,61,142,7
Klebsiella_pneumoniae_JH1.mat,2615,1316,847,276,105,172,8
Streptococcus_pneumoniae_GA08825.mat,1093,584,257,269,17,56,5
Lachnospiraceae_nov_ERR1204044.mat,1021,665,389,237,23,38,5
Cutibacterium_acnes_HL087PA3.mat,2373,968,557,269,59,146,7
Salmonella_enterica_subsp_enterica_serovar_Newport_str_Shandong_3.mat,2376,1247,765,290,98,177,7
Escherichia_coli_KTE179.mat,3556,1217,725,295,94,181,8
Vibrio_sinaloensis_AD032.mat,1510,763,386,287,60,67,6
Bacillus_licheniformis_HRBL_15TDI7.mat,1514,845,472,274,114,86,6
Lactobacillus_paracasei_BD_II.mat,1539,945,558,280,49,110,8
Acinetobacter_baumannii_AB_909_02_7.mat,1570,858,461,285,73,89,7
Anaerostipes_hadrus_ERR1022473.mat,1052,675,404,221,29,47,5
Enterococcus_pallens_DSM_15690.mat,1219,675,375,247,41,46,6
Bacillus_cereus_BAG1O_3.mat,2028,1236,749,317,82,167,8
Pseudomonas_stutzeri_T13.mat,1571,889,452,315,72,100,7
Clostridium_botulinum_B_str_Eklund_17B.mat,1679,1012,670,226,62,133,8
Peptoniphilus_lacrimalis_315_B.mat,1092,738,468,218,34,53,7
Escherichia_coli_2730350.mat,3607,1245,726,307,93,195,8
Helicobacter_pylori_Hp_H_30.mat,1287,821,452,312,33,75,7
Salmonella_enterica_subsp_enterica_serovar_Thompson_str_2010K_1863.mat,1919,858,449,284,76,103,6
Cronobacter_sakazakii_680.mat,2001,1116,762,261,66,89,7
Staphylococcus_aureus_M1256.mat,1393,762,357,285,49,100,5
Streptococcus_lutetiensis_ERR2230054.mat,992,540,296,198,25,45,6
Enterococcus_faecium_E1133.mat,1091,601,326,216,23,50,6
Neisseria_meningitidis_2842STDY5881431.mat,1080,701,325,322,40,46,6
Pseudomonas_putida_TRO1.mat,1724,937,482,309,90,110,7
Senegalimassilia_anaerobia_JC110.mat,860,610,315,261,21,38,5
Weissella_paramesenteroides_ATCC_33313.mat,922,640,473,135,27,36,5
Cutibacterium_acnes_HL050PA2.mat,2336,938,542,272,58,134,7
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_19N.mat,3499,1249,772,289,96,174,7
Enterococcus_sp_GMD3E.mat,981,550,310,204,23,28,5
Enterococcus_faecalis_ERV103.mat,1564,953,564,287,41,111,8
Enterococcus_faecium_E1623.mat,1078,591,317,215,23,50,6
Bacillus_cereus_BDRD_ST26.mat,2016,1216,759,293,85,156,8
Elusimicrobium_minutum_Pei191.mat,979,568,265,269,20,31,4
Staphylococcus_aureus_ST228_18412.mat,1381,747,379,268,47,82,6
Staphylococcus_aureus_M0364.mat,1406,730,347,279,47,84,6
Vitreoscilla_massiliensis_CSUR_P2036.mat,1285,846,544,247,48,48,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_24_H_04.mat,2346,1243,769,292,94,172,7
Escherichia_coli_P0304777_4.mat,3206,863,435,283,79,113,7
Streptococcus_agalactiae_STIR_CD_14.mat,2166,824,466,282,31,85,7
Myroides_odoratimimus_CCUG_12901.mat,1204,705,380,273,33,51,5
Mycobacterium_avium_subsp_paratuberculosis_JQ6.mat,1555,1013,669,250,128,97,8
Enterococcus_faecalis_7430315_3.mat,1218,672,331,274,25,59,6
Streptococcus_pneumoniae_TCH8431_19A.mat,1106,582,258,266,17,56,5
Pseudomonas_aeruginosa_CI27.mat,2325,1337,815,332,124,179,8
Helicobacter_pylori_R038b.mat,1261,830,462,308,35,75,7
Veillonella_sp_ACP1.mat,1120,641,327,278,25,31,5
Salmonella_enterica_subsp_enterica_serovar_Agona_str_22_H_04.mat,2345,1237,764,289,94,172,7
Campylobacter_jejuni_subsp_jejuni_xy259.mat,1320,894,473,369,51,62,7
Streptococcus_agalactiae_SS1218.mat,1915,613,287,264,32,62,5
Klebsiella_pneumoniae_PR04.mat,2532,1253,794,271,98,162,8
Dialister_micraerophilus_DSM_19965.mat,776,539,246,273,16,15,5
Streptococcus_salivarius_M18.mat,1382,862,501,298,26,80,8
Bifidobacterium_sp_MSTE12.mat,899,545,286,216,23,33,5
Stoquefichus_massiliensis_AP9.mat,1131,711,428,233,28,49,7
Escherichia_coli_H120.mat,2481,1241,740,295,103,200,8
Escherichia_coli_KTE99.mat,3568,1219,722,290,101,192,8
Streptococcus_pneumoniae_GA19690.mat,1098,583,253,272,17,56,5
Enterococcus_faecium_UAA720.mat,1083,593,318,216,23,50,6
Actinomyces_gerencseriae_DSM_6844.mat,1080,645,318,268,36,46,5
Salmonella_enterica_subsp_enterica_serovar_Agona_str_19_F_03.mat,2349,1241,767,290,94,172,7
Streptococcus_pneumoniae_GA58981.mat,1108,593,267,268,17,56,5
Shewanella_halifaxensis_HAW_EB4.mat,1439,832,449,301,56,69,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1791.mat,1879,845,437,285,76,103,6
Streptococcus_agalactiae_GB00003.mat,2179,852,490,288,35,89,7
Streptococcus_sobrinus_TCI_50.mat,1021,583,330,228,19,24,6
Escherichia_coli_2756500.mat,3631,1249,743,296,95,191,8
Streptococcus_mutans_TCI_125.mat,1384,855,497,297,28,73,7
Bacteroides_uniformis_ERR2221253.mat,1300,647,358,246,27,37,5
Staphylococcus_aureus_subsp_aureus_CIG1770.mat,1410,736,348,282,51,86,6
Streptococcus_pneumoniae_GA04375.mat,1081,541,260,221,17,56,5
Enterococcus_faecalis_B878.mat,1233,661,328,276,23,49,6
Bacillus_infantis_NRRL_B_14911.mat,1577,874,412,359,110,92,8
Staphylococcus_aureus_subsp_aureus_M876.mat,1381,742,355,285,49,82,5
Lactobacillus_brevis_KB290.mat,2156,825,511,231,38,84,7
Atopobium_vaginae_CMW7778A.mat,693,470,207,244,18,18,4
Escherichia_coli_p0305293_11.mat,3196,891,437,304,75,122,7
Salmonella_enterica_subsp_enterica_serovar_Typhi_str_E98_3139.mat,1848,855,435,289,74,111,6
Streptococcus_pneumoniae_PCS70012.mat,1108,588,252,274,19,62,5
Streptococcus_mutans_ERR2221288.mat,1083,626,293,301,18,31,5
Paeniclostridium_sordellii_SSCC32135.mat,1085,614,387,193,24,26,5
Mobiluncus_mulieris_ATCC_35239.mat,844,567,238,286,31,33,5
Escherichia_coli_7_1982.mat,3583,1263,750,297,100,207,8
Escherichia_coli_O157_H_str_H_2687.mat,3145,860,439,285,70,111,7
Escherichia_coli_KTE65.mat,3560,1222,726,290,100,192,8
Pseudomonas_stutzeri_RCH2.mat,1561,887,460,307,70,100,7
Lachnoclostridium_nov_ERR171273.mat,1048,720,429,248,33,43,5
Roseburia_faecis_ERR2230155.mat,1036,667,372,259,23,32,5
Staphylococcus_aureus_M0329.mat,1402,746,357,285,49,86,6
Campylobacter_ureolyticus_ACS_301_V_Sch3b.mat,929,557,254,271,25,27,5
Escherichia_coli_P0304816_4.mat,3194,864,430,280,77,122,7
Acinetobacter_baumannii_ABNIH5.mat,1553,862,457,295,70,88,7
Escherichia_coli_MP021017_9.mat,3605,1252,744,293,97,201,8
Acaricomes_phytoseiuli_DSM_14247.mat,1064,625,310,269,89,39,6
Escherichia_coli_P0298942_3.mat,3210,888,437,284,77,135,7
Staphylococcus_aureus_M0408.mat,1394,734,354,284,49,76,5
Enterococcus_gallinarum_ERR2221329.mat,1123,634,393,192,28,46,6
Staphylococcus_aureus_M1248.mat,1407,731,348,279,49,84,6
Acinetobacter_baumannii_AB_1650_8.mat,1570,861,458,292,71,88,7
Clostridium_sticklandii_DSM_519.mat,1242,711,414,220,36,76,8
Staphylococcus_epidermidis_FRI909.mat,1671,1052,615,303,71,121,7
Escherichia_coli_MP021566_1.mat,3575,1239,724,306,94,199,8
Bacillus_cereus_HuA2_3.mat,2008,1230,741,311,80,169,8
Helicobacter_pylori_GAMchJs117Ai.mat,1299,912,459,397,35,81,7
Escherichia_coli_EC1850.mat,3581,1258,752,299,102,199,8
Eubacterium_siraeum_DSM_15702.mat,1368,637,373,223,28,45,6
Salmonella_enterica_subsp_enterica_serovar_Gallinarum_str_9184.mat,2365,1254,774,286,96,178,7
Enterococcus_faecalis_B4267.mat,1233,661,328,276,23,49,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648899_3_17.mat,2325,1226,764,287,98,159,7
Longicatena_caecimuris_DSM_29481.mat,976,593,319,239,26,31,4
Bacteroides_fragilis_ERR1204056.mat,1306,672,333,282,28,53,6
Bacillus_cereus_VD048.mat,1985,1197,727,314,80,154,7
Escherichia_coli_KTE103.mat,3600,1239,732,291,100,204,8
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_ST1660_06.mat,2389,1266,779,300,102,180,7
Streptococcus_agalactiae_GB00891.mat,2191,854,487,289,39,90,8
Gemella_haemolysans_M341.mat,1193,740,495,199,30,58,8
Enterococcus_faecalis_B3042.mat,1233,661,328,276,23,49,6
Enterococcus_faecium_E1630.mat,1060,595,321,217,24,47,6
Escherichia_coli_PA41.mat,3144,863,442,285,70,106,7
Variovorax_paradoxus_H108.mat,1633,945,511,327,121,73,7
Enterococcus_faecalis_B56765.mat,1243,674,325,279,25,62,6
Bacillus_thuringiensis_serovar_pondicheriensis_BGSC_4BA1.mat,1544,874,468,283,61,104,6
Leptotrichia_wadei_F0279.mat,1095,653,330,300,19,21,5
Shigella_flexneri_2850_71.mat,2916,851,434,287,64,109,7
Helicobacter_pylori_MALT.mat,1042,624,267,304,21,57,5
Escherichia_coli_PA42.mat,3144,864,443,285,70,106,7
Bacillus_cereus_VDM062.mat,2006,1207,740,309,82,153,8
Haemophilus_parainfluenzae_HK262.mat,1647,961,550,306,45,115,6
Staphylococcus_aureus_B53639.mat,1403,731,364,261,49,84,6
Escherichia_coli_KTE102.mat,3545,1194,704,292,91,185,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_20037.mat,2302,1214,750,292,98,160,7
Escherichia_coli_KTE111.mat,3596,1233,736,291,97,186,8
Blautia_torques_ERR2221189.mat,1039,587,297,245,29,48,5
Lachnospiraceae_nov_ERR1022274.mat,1031,676,400,238,27,37,5
Escherichia_coli_O104_H4_str_Ec11_9990.mat,3625,1270,737,299,113,219,8
Mycobacterium_avium_subsp_paratuberculosis_JQ5.mat,1628,1105,671,348,134,97,8
Escherichia_coli_KTE206.mat,3555,1218,719,290,101,194,8
Helicobacter_pylori_J99.mat,1239,826,465,306,35,70,7
Clostridium_botulinum_E1_str_BoNT_E_Beluga.mat,1460,792,419,273,36,98,8
Ochrobactrum_anthropi_ATCC_49188.mat,1653,974,574,264,113,115,8
Prevotella_histicola_JCM_15637_DNF00424.mat,897,552,301,222,17,23,6
Paeniclostridium_sordellii_MGYG_HGUT_00157.mat,1066,631,393,208,24,24,5
Bacteroides_stercoris_ERR2230142.mat,1256,690,447,196,29,37,6
Shigella_sonnei_53G.mat,1756,846,460,282,65,81,7
Bacteroides_sartorii_JCM_17136.mat,1144,649,353,244,26,41,6
Enterococcus_faecium_1141733.mat,1400,879,573,220,36,88,8
Escherichia_coli_MP020940_1.mat,3622,1239,720,296,109,211,8
Staphylococcus_aureus_subsp_aureus_CIGC345D.mat,1411,736,352,282,51,84,6
Enterococcus_faecalis_TX0104.mat,1177,649,480,88,28,73,5
Salmonella_enterica_subsp_enterica_serovar_Mississippi_str_2010K_1406.mat,2336,1227,750,293,90,166,7
Streptococcus_gallolyticus_UCN34.mat,1353,867,507,272,34,102,8
Streptococcus_mutans_TCI_399.mat,1374,836,475,300,28,73,7
Cutibacterium_acnes_SK137.mat,2335,925,527,274,55,128,7
Streptococcus_mutans_NFSM2.mat,1367,852,497,294,30,73,7
Enterococcus_faecium_7330381_1.mat,1058,575,306,215,21,47,6
Staphylococcus_aureus_M0240.mat,1405,731,349,278,49,84,6
Bacillus_mycoides_CER057.mat,1995,1197,723,314,82,155,8
Lactobacillus_lindneri_DSM_20690_JCM_11027.mat,786,501,276,203,18,17,4
Staphylococcus_aureus_HI111.mat,1410,744,367,265,53,92,6
Achromobacter_xylosoxidans_NBRC_15126.mat,1785,981,510,370,122,84,8
Enterococcus_faecalis_TX0043.mat,1574,970,572,290,41,117,8
Blautia_luti_ERR1203942.mat,1095,678,387,242,29,50,5
Mycobacterium_avium_subsp_avium_ATCC_25291.mat,1424,872,444,322,114,93,8
Enterococcus_faecium_A17_Sv1.mat,1060,570,299,215,23,47,6
Escherichia_hermannii_NBRC_105704.mat,1925,903,490,258,65,131,8
Cutibacterium_acnes_PA_12_1_L1.mat,1143,647,303,283,34,56,5
Burkholderia_cepacia_GG4.mat,1981,949,500,292,84,132,8
Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102.mat,1005,616,372,176,25,69,6
Escherichia_coli_89_0511.mat,3582,1250,748,299,98,197,8
Coprococcus_eutactus_ERR1022346.mat,1032,634,350,247,22,30,5
Bacillus_licheniformis_ATCC_14580.mat,1691,904,470,284,128,127,8
Bifidobacterium_pseudocatenulatum_ERR2221142.mat,988,527,241,244,21,34,5
Escherichia_coli_KTE66.mat,3601,1252,735,297,97,209,8
Alloiococcus_otitis_ATCC_51267.mat,884,554,301,232,18,18,6
Helicobacter_pylori_R056a.mat,1263,834,467,307,35,75,7
Escherichia_coli_O104_H4_str_Ec11_6006.mat,3626,1267,739,297,113,221,8
Streptococcus_mutans_NMT4863.mat,1373,833,482,297,30,66,7
Helicobacter_pylori_Hp_A_16.mat,1284,824,451,316,33,75,7
Escherichia_coli_95_0183.mat,3590,1271,761,299,102,203,8
Staphylococcus_epidermidis_M0881.mat,1684,1061,632,299,65,121,7
Escherichia_coli_FRIK1985.mat,3586,1260,753,299,103,199,8
Clostridiaceae_nov_ERR2221345.mat,994,623,378,215,26,27,4
Lactobacillus_coleohominis_101_4_CHN.mat,1765,641,365,226,30,45,7
Gemella_morbillorum_M424.mat,896,550,272,251,21,34,6
Erysipelotrichaceae_bacterium_sp_3_1_53.mat,1029,671,436,170,32,65,5
Lachnospiraceae_bacterium_9_1_43BFAA.mat,962,623,363,230,26,29,4
Escherichia_coli_KTE158.mat,3608,1225,722,300,105,190,8
Acaryochloris_marina_MBIC11017.mat,1242,806,433,306,48,61,7
Streptococcus_pneumoniae_ST556.mat,1096,581,257,266,17,56,5
Kluyvera_intermedia_FOSA7093.mat,1751,853,483,276,67,66,7
Acinetobacter_baumannii_AB_TG2018.mat,1568,858,457,291,72,88,7
Staphylococcus_aureus_16K.mat,1404,731,368,265,51,78,6
Bifidobacterium_bifidum_NCIMB_41171.mat,939,451,277,124,31,54,6
Streptococcus_pneumoniae_GA47794.mat,1102,578,246,274,19,58,5
Clostridium_clostridioforme_90A3.mat,2476,1085,729,249,77,120,8
Escherichia_coli_cloneA_i1.mat,3533,1219,737,284,94,184,8
Streptococcus_agalactiae_SA20_06.mat,1896,604,300,248,30,53,5
Bacillus_cereus_m1550.mat,2005,1230,742,321,82,162,8
Helicobacter_pylori_2017.mat,1281,831,456,318,33,75,7
Reyranella_soli_NBRC_108950.mat,1459,873,483,309,114,64,7
Aeromonas_hydrophila_187.mat,2031,1193,748,304,73,131,8
